,tweet_favorite,tweet_id,tweet_retweet,user_favorite,user_follower,user_friend,user_id,user_mention_favorite,user_mention_follower,user_mention_friend,user_mention_id,user_mention_screen_name,user_mention_statuses,user_screen_name,user_statuses
234,0,771553024988680192,0,4377,4992,981,802643550,N/A,N/A,N/A,279652415,AlfreditoLCDA,N/A,littlemrsdoblas,43994
235,0,771553022589579264,495,4102,218,421,3584918714,N/A,N/A,N/A,279928610,aLexBY11,N/A,arimonte08,4287
236,0,771553021104840704,0,6405,183,72,2198388524,N/A,N/A,N/A,10228272,YouTube,N/A,NicoBeGo,9359
237,0,771553013425057793,0,0,6,4,1320213680,N/A,N/A,N/A,10228272,YouTube,N/A,LittelZezZ,340
238,0,771552939152322560,0,1,2,6,2652014652,N/A,N/A,N/A,10228272,YouTube,N/A,mathachu,768
239,0,771552933917753344,0,0,6,4,1320213680,N/A,N/A,N/A,10228272,YouTube,N/A,LittelZezZ,340
240,0,771552933691346945,0,7,34,141,3206658839,N/A,N/A,N/A,10228272,YouTube,N/A,Electro9812,164
241,0,771552932248498177,0,45,33,65,2200007071,N/A,N/A,N/A,10228272,YouTube,N/A,TibitoPlay,8418
242,0,771552931279609856,0,5017,52,313,2806904337,N/A,N/A,N/A,10228272,YouTube,N/A,RenStole17,7582
243,0,771552923205500930,0,4266,83,212,3314140870,N/A,N/A,N/A,10228272,YouTube,N/A,LUCHI_MANTOVANI,799
244,0,771552914753990664,0,0,1538,0,1458009072,N/A,N/A,N/A,N/A,N/A,N/A,MinecraftSplash,55206
245,0,771552910106779649,1,4479,2402,84,2705402635,N/A,N/A,N/A,3357980428,Bryan_Esparza20,N/A,LeonkennedyYT,16247
246,0,771552901927809024,25,611,3,35,746709071324053505,N/A,N/A,N/A,716349360,Kiingtong,N/A,Jonaryll1203,14
247,0,771552890296999940,0,231,61,241,3323292905,N/A,N/A,N/A,10228272,YouTube,N/A,Thcelinkoq,4819
248,0,771552868817973249,0,13,31,82,2502172860,N/A,N/A,N/A,10228272,YouTube,N/A,LordBookie,252
249,0,771552838791012356,0,0,136,185,3241642078,N/A,N/A,N/A,N/A,N/A,N/A,MinecrafteBay,23707
250,0,771552815483203585,0,1828,64,156,703657210077962240,N/A,N/A,N/A,N/A,N/A,N/A,thewolf411,408
251,0,771552808042573825,0,16,4,35,745061436246925312,N/A,N/A,N/A,10228272,YouTube,N/A,4uartetoL,53
252,0,771552796130672640,381,18,7,59,757120139301093378,N/A,N/A,N/A,3321519790,FrikiGamer55,N/A,Coquee24,42
253,0,771552782885146624,0,0,0,1,4883098733,N/A,N/A,N/A,10228272,YouTube,N/A,f_cools,173
254,0,771552778820866048,7,4844,780,104,4175123237,N/A,N/A,N/A,751521998317182976,MajesticGear,N/A,OfficialWangja,343
255,0,771552765784883200,0,12,8,22,728360614465150976,N/A,N/A,N/A,10228272,YouTube,N/A,bloyosseth,13
256,0,771552753021702144,0,114,51,115,3390168323,N/A,N/A,N/A,10228272,YouTube,N/A,Kumamom9999,505
257,1,771552735292305408,0,23006,433,177,1695278192,N/A,N/A,N/A,10228272,YouTube,N/A,RedAratic,12448
258,0,771552723237871616,1,15986,753,111,1522365402,N/A,N/A,N/A,1912502264,a11013cpbackup1,N/A,SirSkiiter,5755
259,0,771552717965709316,0,233,76,18,553082787,N/A,N/A,N/A,10228272,YouTube,N/A,jjvale10,10769
260,0,771552712395677697,0,98,13,16,1210106046,N/A,N/A,N/A,10228272,YouTube,N/A,AngelBy772,184
261,0,771552699590463488,0,2769,86,172,3308313943,N/A,N/A,N/A,10228272,YouTube,N/A,megandroiid,4540
262,0,771552692309151744,0,4341,313,183,453207380,N/A,N/A,N/A,10228272,YouTube,N/A,LiamFaiths,4826
263,0,771552680585990144,45,8884,344,217,2584075550,N/A,N/A,N/A,268270621,Vikkstar123,N/A,AnnaliseHodson,3584
264,0,771552679067738112,0,2769,86,172,3308313943,N/A,N/A,N/A,10228272,YouTube,N/A,megandroiid,4540
265,1,771552678304296960,0,449,63,125,743978905812541441,N/A,N/A,N/A,4866089049,Ather997,N/A,eZuajii_,1056
266,0,771552660264669184,0,3036,69,170,3141768923,N/A,N/A,N/A,N/A,N/A,N/A,NotSnuggle,12504
267,0,771552646540865537,0,22,39,55,381313542,N/A,N/A,N/A,10228272,YouTube,N/A,LukiinhaBR1,1751
268,0,771552607806468096,106,487,25,25,3153491846,N/A,N/A,N/A,365082780,SocialRepose,N/A,meg_minecraft,139
269,0,771552607345061888,0,2,2,16,2987288415,N/A,N/A,N/A,10228272,YouTube,N/A,caiogamerXD1,64
270,0,771552578983202817,0,9355,398,1480,765879402,N/A,N/A,N/A,10228272,YouTube,N/A,Mythicalsausage,10661
271,0,771552567520169985,0,135,91,98,3236513528,N/A,N/A,N/A,10228272,YouTube,N/A,Beevah,295
272,0,771552553356058624,0,95153,2464,1706,1361068903,N/A,N/A,N/A,N/A,N/A,N/A,ilovecat226,140542
273,0,771552547450462208,0,352,38,200,2936247598,N/A,N/A,N/A,10228272,YouTube,N/A,GodMagichelen,106
274,0,771552543595868160,0,1,8,68,1337505540,N/A,N/A,N/A,10228272,YouTube,N/A,The_Crow_Tweets,523
275,0,771552538051026944,161,1985,80,98,1309043528,N/A,N/A,N/A,2587967809,ColossalisCrazy,N/A,Mr_Smorg,571
276,0,771552532296368128,0,1133,98,310,277653562,N/A,N/A,N/A,10228272,YouTube,N/A,YorshAction,2369
277,0,771552522800549888,0,300,45,101,728301940619280384,N/A,N/A,N/A,10228272,YouTube,N/A,KISSTAPS,1305
278,0,771552514760019968,0,284,154,71,3795416015,N/A,N/A,N/A,N/A,N/A,N/A,seaworldmc,121
279,0,771552511891079168,623,3614,470,242,2751818857,N/A,N/A,N/A,365815687,CrankThatFrank,N/A,radicaIhowell,4965
280,0,771552501426290692,413,387,55,119,1639986655,N/A,N/A,N/A,3762902592,kakusankibou888,N/A,kazu_minecraft,212
281,0,771552487232843776,0,0,1461,6,2319658458,N/A,N/A,N/A,N/A,N/A,N/A,WebsterBranham,12245
282,0,771552486133895169,0,4266,83,212,3314140870,N/A,N/A,N/A,10228272,YouTube,N/A,LUCHI_MANTOVANI,799
283,0,771552483575422976,0,908,112,373,3092020202,N/A,N/A,N/A,10228272,YouTube,N/A,TrejoPavo,3559
284,0,771552474767302656,0,0,3,10,2456056694,N/A,N/A,N/A,10228272,YouTube,N/A,TheDarkWhiteKid,82
285,0,771552473915887617,495,421,15,46,767118363357175808,N/A,N/A,N/A,279928610,aLexBY11,N/A,nova91828,408
286,0,771552453305049088,0,375,22,149,4606620556,N/A,N/A,N/A,10228272,YouTube,N/A,davidcaicedom,743
287,0,771552446669656064,0,352,38,200,2936247598,N/A,N/A,N/A,10228272,YouTube,N/A,GodMagichelen,106
288,0,771552443389743105,623,3644,109,98,4369668253,N/A,N/A,N/A,365815687,CrankThatFrank,N/A,Izzy_Phan56,1893
289,0,771552441158422532,0,3,96,115,3945744557,N/A,N/A,N/A,N/A,N/A,N/A,aianbot16,43217
290,0,771552435030548481,0,2409,20,19,2933869458,N/A,N/A,N/A,10228272,YouTube,N/A,CharlietoLDT,1279
291,0,771552434866888704,0,247,100,601,928067072,N/A,N/A,N/A,10228272,YouTube,N/A,lorisasse,481
292,0,771552427635912705,0,3157,984,2848,707678567732215809,N/A,N/A,N/A,10228272,YouTube,N/A,adr_cabral,1422
293,0,771552404584095745,0,204,19,61,734899684809015297,N/A,N/A,N/A,10228272,YouTube,N/A,ManyCraftGames,1766
294,0,771552393947250688,0,2,2,28,734873366960738306,N/A,N/A,N/A,10228272,YouTube,N/A,danilomainer,32
295,0,771552369368702980,0,178,39,183,4190924122,N/A,N/A,N/A,10228272,YouTube,N/A,Th3AwesomeGamer,1861
296,0,771552349856727040,0,1,4,30,2551690093,N/A,N/A,N/A,10228272,YouTube,N/A,LucianoHero,1375
297,0,771552327459221504,1,2082,1089,113,91930620,N/A,N/A,N/A,423868856,OfficialTehNut,N/A,joshiejack,3403
298,0,771552325945077760,0,167,1414,1585,2593622041,N/A,N/A,N/A,N/A,N/A,N/A,MCL8_OA,6313
299,0,771552312368111620,0,906,7,20,742513242455478272,N/A,N/A,N/A,N/A,N/A,N/A,itsVivz,603
300,0,771552306475118592,1,5572,748,131,160532709,N/A,N/A,N/A,20412795,Steviebreech,N/A,WeThePiwko,93342
301,0,771552276494233601,0,0,3,10,2456056694,N/A,N/A,N/A,10228272,YouTube,N/A,TheDarkWhiteKid,82
302,0,771552268348821504,0,1,11,48,913650666,N/A,N/A,N/A,10228272,YouTube,N/A,juantomasreyesp,1548
303,0,771552268340436994,1,2732,5907,3171,20412795,N/A,N/A,N/A,N/A,N/A,N/A,Steviebreech,290252
304,0,771552268244045825,0,1749,1629,1528,753477673,N/A,N/A,N/A,N/A,N/A,N/A,setuna_rio,29422
305,0,771552268076232705,0,4,4,4,751420247891013632,N/A,N/A,N/A,10228272,YouTube,N/A,RodolfoJara117,49
306,0,771552251055714304,0,479,29,194,2298702768,N/A,N/A,N/A,10228272,YouTube,N/A,armando03615777,1836
307,0,771552235113238528,0,3,1,9,758491742782025728,N/A,N/A,N/A,10228272,YouTube,N/A,DoubleCraftOF,18
308,0,771552229190795265,1,40,1521,161,20218024,N/A,N/A,N/A,2793483502,DennyTrumpet,N/A,rosyna,71099
309,0,771552223352328192,623,19702,1041,536,1509612150,N/A,N/A,N/A,365815687,CrankThatFrank,N/A,dazedphilly,10875
310,0,771552203974676480,0,8214,2380,1879,2713715916,N/A,N/A,N/A,N/A,N/A,N/A,6lucky_423,33923
311,0,771552190527791104,0,1,28,43,718809625714249729,N/A,N/A,N/A,10228272,YouTube,N/A,MalithaPR,879
312,0,771552172316037121,0,740,115,229,733917325112512512,N/A,N/A,N/A,248414574,_tomcc,N/A,kagep98,1680
313,0,771552166595076096,0,740,584,756,2179266637,N/A,N/A,N/A,10228272,YouTube,N/A,Anti_Nexus,6746
314,0,771552161607974912,0,5958,459,356,755840190,N/A,N/A,N/A,N/A,N/A,N/A,ItsDjDrizify,13893
315,0,771552157065551872,0,18831,606,192,3344369549,N/A,N/A,N/A,10228272,YouTube,N/A,Lulan2015,6405
316,0,771552145174700040,0,10,0,24,745402120887689220,N/A,N/A,N/A,10228272,YouTube,N/A,flavioeduardo35,184
317,0,771552119430127619,5,5873,254,322,3004709853,N/A,N/A,N/A,3303356452,willybealright,N/A,z4lseoWigetta__,8052
318,1,771552112102690817,1,5521,283,138,851676415,N/A,N/A,N/A,10228272,YouTube,N/A,larissa_g_p,4608
319,0,771552110345265156,0,0,110,122,3866307012,N/A,N/A,N/A,N/A,N/A,N/A,minecraft_bot_p,11337
320,0,771552100526325761,0,44,27,55,287459797,N/A,N/A,N/A,10228272,YouTube,N/A,Filosteco,1958
321,0,771552097414238210,0,1863,908,1969,73252951,N/A,N/A,N/A,10228272,YouTube,N/A,JP_Salgadoow,18899
322,0,771552077831036929,0,14,105,215,2507354977,N/A,N/A,N/A,N/A,N/A,N/A,nekozikyo,1365
323,0,771552072697208833,0,7432,2662,30,4363852577,N/A,N/A,N/A,10228272,YouTube,N/A,GABRIEL_PVP_BR_,7796
324,0,771552045421604864,0,30,41,326,3728184256,N/A,N/A,N/A,10228272,YouTube,N/A,MateusMF9,2140
325,0,771552042091372544,0,24,33,55,717458865487495168,N/A,N/A,N/A,10228272,YouTube,N/A,ddieguinho078,895
326,0,771552027054780416,0,46,56,170,3678184289,N/A,N/A,N/A,10228272,YouTube,N/A,MctwisAnd,1045
327,0,771552019295277056,0,4,19,37,728073918142013441,N/A,N/A,N/A,10228272,YouTube,N/A,wesnawpunk44,57
328,0,771552008834691072,64,1006,223,219,4834177992,N/A,N/A,N/A,823013670,piccho2112,N/A,BFLtwc,526
329,0,771552005542117377,0,5796,928,192,4364593518,N/A,N/A,N/A,2509073363,akaKiiLz,N/A,zRodTheGod,3454
330,0,771551986084827138,0,0,8,7,2946693615,N/A,N/A,N/A,10228272,YouTube,N/A,MasterKom10,1583
331,0,771551984893571073,0,38,33,77,3319327506,N/A,N/A,N/A,10228272,YouTube,N/A,TheGamingMaste5,854
332,0,771551978568638464,0,183,28,70,1293503826,N/A,N/A,N/A,10228272,YouTube,N/A,bikey099,1818
333,0,771551963993346049,0,5651,80,77,2918823328,N/A,N/A,N/A,10228272,YouTube,N/A,LerastracgosYT,1906
334,0,771551883299213312,0,74,114,108,1862496200,N/A,N/A,N/A,419645323,ThnxCya,N/A,metalface819,66
335,0,771551883143983104,1,14594,1395,537,3270522050,N/A,N/A,N/A,704818990745559040,yampigamergg,N/A,rafael23gamer,7227
336,7,771551881072041985,5,10144,1621,852,3303356452,N/A,N/A,N/A,N/A,N/A,N/A,willybealright,17909
337,0,771551871433515008,0,16163,198,2,3243037200,N/A,N/A,N/A,3562471,null,N/A,494272,482896
338,0,771551851841921024,0,1,14,44,760339687999352832,N/A,N/A,N/A,N/A,N/A,N/A,ConcernedFc,191
339,0,771551845583990785,72,8780,321,4981,3233784210,N/A,N/A,N/A,717322101577920512,SwagGGZE,N/A,JasonJfields25,9341
340,0,771551840777363457,0,1149,182,210,623416168,N/A,N/A,N/A,10228272,YouTube,N/A,HBrine840,18263
341,0,771551826378272769,0,78307,693,231,1335133016,N/A,N/A,N/A,10228272,YouTube,N/A,Cleanto97,27454
342,0,771551814986543105,0,3827,261,140,37450059,N/A,N/A,N/A,N/A,N/A,N/A,mollyypop3,32763
343,0,771551795927666696,0,0,0,6,3172639265,N/A,N/A,N/A,10228272,YouTube,N/A,McYulya,153
344,0,771551793578848257,269,3447,223,688,4490787132,N/A,N/A,N/A,1480599504,Devinngarcia,N/A,angelinasaurs_,3640
345,1,771551776994582532,0,24877,5659,3164,465290872,N/A,N/A,N/A,N/A,N/A,N/A,AbbyVx,73014
346,0,771551745361088512,623,8246,180,67,1420379689,N/A,N/A,N/A,365815687,CrankThatFrank,N/A,bellxdun,6071
347,0,771551729078808576,0,103,6709,1090,165717471,N/A,N/A,N/A,N/A,N/A,N/A,8131ok,30005
348,0,771551720488865793,0,0,104,274,724405310929178624,N/A,N/A,N/A,10228272,YouTube,N/A,enrikeonline,41
349,0,771551719847174151,0,3,0,30,758393626749767680,N/A,N/A,N/A,10228272,YouTube,N/A,Hero_victor110,120
350,3,771551709998874628,0,28606,5507,3397,146765644,N/A,N/A,N/A,N/A,N/A,N/A,markdenzu,25188
351,0,771551702415609856,8,1006,223,219,4834177992,N/A,N/A,N/A,823013670,piccho2112,N/A,BFLtwc,526
352,0,771551673869213696,0,3,8,3,768545916504637441,N/A,N/A,N/A,N/A,N/A,N/A,DaLastBot,1453
353,1,771551642990686208,0,959,85,41,2176014323,N/A,N/A,N/A,3132725264,PixelMDesigns,N/A,KiddoxNYC,158
354,1,771551627073298433,0,0,15,4,768191846279290880,N/A,N/A,N/A,N/A,N/A,N/A,Tiapju_Taiqsi,16584
355,1,771551609197252609,0,0,65,237,4826228961,N/A,N/A,N/A,10228272,YouTube,N/A,You2941GTG,106
356,0,771551605552324613,0,85,8,30,1112534785,N/A,N/A,N/A,10228272,YouTube,N/A,JhoanMini,363
357,0,771551599923564544,0,0,41,70,762365898795655168,N/A,N/A,N/A,N/A,N/A,N/A,Joeyyi_Xioxsu,39031
358,1,771551576099913728,0,8838,320,720,4917574155,N/A,N/A,N/A,10228272,YouTube,N/A,Mateus0liveir4,11425
359,0,771551554960625664,1,15,50,73,765671988182519808,N/A,N/A,N/A,1942717826,TwitchLatino,N/A,8bitcosmos,131
360,1,771551538816753666,0,0,21,49,768898486443966464,N/A,N/A,N/A,N/A,N/A,N/A,Qaudde_Yiivyo,13273
361,0,771551531296370688,0,4266,83,212,3314140870,N/A,N/A,N/A,10228272,YouTube,N/A,LUCHI_MANTOVANI,799
362,0,771551518751285248,0,1080,176,601,4900315480,N/A,N/A,N/A,10228272,YouTube,N/A,OsopanHD,5330
363,0,771551508366172160,0,740,115,229,733917325112512512,N/A,N/A,N/A,248414574,_tomcc,N/A,kagep98,1680
364,0,771551506227015681,54,1312,61,169,2340905364,N/A,N/A,N/A,20273398,gameinformer,N/A,DriftinZombie,2071
365,0,771551495871356928,0,2100,218,110,2869151438,N/A,N/A,N/A,N/A,N/A,N/A,CH_Minecraft,8404
366,0,771551486970990592,0,676,20,23,733301566850105345,N/A,N/A,N/A,10228272,YouTube,N/A,damilol12,792
367,0,771551480130088960,0,7,25,89,780568219,N/A,N/A,N/A,10228272,YouTube,N/A,WitherMasterMC,458
368,0,771551418889019392,0,9343,1003,221,710044261,N/A,N/A,N/A,N/A,N/A,N/A,PieceCookies,19032
369,0,771551402749337602,0,1,11,88,3060146026,N/A,N/A,N/A,10228272,YouTube,N/A,sr3_smile,215
370,0,771551370998521857,0,0,104,0,743406096874934272,N/A,N/A,N/A,N/A,N/A,N/A,Roatde__Yuidfe,101284
371,0,771551369337548803,0,0,54,40,761275504196513792,N/A,N/A,N/A,N/A,N/A,N/A,Koipzu_Xaojnu,44291
372,0,771551361896816640,0,0,51,0,752557098395983872,N/A,N/A,N/A,N/A,N/A,N/A,Huebre__Maessi,73670
373,1,771551353835401221,0,1,12,7,724137834186039296,N/A,N/A,N/A,N/A,N/A,N/A,MagnaRisa,9
374,0,771551346138886145,0,0,19,40,768500102210129920,N/A,N/A,N/A,N/A,N/A,N/A,Liolfi_Meock,15192
375,0,771551335602761729,0,5566,462,729,1576324435,N/A,N/A,N/A,10228272,YouTube,N/A,BLRavenWizard,7248
376,0,771551331848859648,0,247,23,45,3169308655,N/A,N/A,N/A,10228272,YouTube,N/A,camok19,99
377,0,771551315017076736,45,7749,91,55,4630710160,N/A,N/A,N/A,268270621,Vikkstar123,N/A,ccartwrighttx,1639
378,0,771551307467362305,1,110,1164,879,79084539,N/A,N/A,N/A,237271996,justinmsloan,N/A,TinkFan25,6488
379,0,771551296906080257,0,694,122,194,2963195285,N/A,N/A,N/A,10228272,YouTube,N/A,AxenickYT,832
380,0,771551272730103808,46,3416,63,256,3314775282,N/A,N/A,N/A,1853845963,58_gopper,N/A,3_kql,3209
381,0,771551272679813120,0,92,58,155,388548485,N/A,N/A,N/A,10228272,YouTube,N/A,EmmetJRP,5410
382,0,771551265301991424,0,4266,83,212,3314140870,N/A,N/A,N/A,10228272,YouTube,N/A,LUCHI_MANTOVANI,799
383,0,771551264664453122,495,727,44,92,4866778108,N/A,N/A,N/A,279928610,aLexBY11,N/A,GuiselleRoca,260
384,0,771551262512812032,0,4,10,11,3092032917,N/A,N/A,N/A,10228272,YouTube,N/A,AndresminaLopez,325
385,0,771551239540609030,0,0,5,5,767447264256229381,N/A,N/A,N/A,10228272,YouTube,N/A,GamerLP18,280
386,0,771551232364208129,8,466,518,871,13411642,N/A,N/A,N/A,426765358,DaisyDyerDuerr,N/A,kevinmace,3293
387,0,771551226026598401,0,80,323,270,718832610735104001,N/A,N/A,N/A,N/A,N/A,N/A,kazlovesorachas,3294
388,0,771551209383612417,0,7,24,74,1247537900,N/A,N/A,N/A,10228272,YouTube,N/A,Jordan11v,428
389,1,771551207710072834,0,13464,2383,3225,617018294,N/A,N/A,N/A,N/A,N/A,N/A,fangame1,57233
390,0,771551195810766849,0,462,9,41,3765586935,N/A,N/A,N/A,10228272,YouTube,N/A,duzin_player,175
391,0,771551192480481281,0,4,5,10,1402084730,N/A,N/A,N/A,10228272,YouTube,N/A,JarleanR,386
392,1,771551186587492356,0,113,22,24,729421069,N/A,N/A,N/A,10228272,YouTube,N/A,MorningLace,1958
393,0,771551176936468481,0,0,335,770,563944860,N/A,N/A,N/A,N/A,N/A,N/A,windycraft,75525
394,0,771551173950058496,0,18,73,69,2155660428,N/A,N/A,N/A,10228272,YouTube,N/A,omedjLopez,315
395,0,771551167373389826,4,48,25,76,2349436880,N/A,N/A,N/A,1424128520,cuttlesoft,N/A,benjibikes,20
396,0,771551152622096385,0,263,120,139,4163429293,N/A,N/A,N/A,N/A,N/A,N/A,Yamaguchi114411,2955
397,0,771551143377838080,995,1006,223,219,4834177992,N/A,N/A,N/A,823013670,piccho2112,N/A,BFLtwc,526
398,0,771551143029723136,0,2,67,195,3857081426,N/A,N/A,N/A,N/A,N/A,N/A,Belselc,2203
399,0,771551142429888512,0,0,13,21,742457738769399808,N/A,N/A,N/A,10228272,YouTube,N/A,EdwinCraft15,131
400,0,771551139716141056,0,69,97,72,159466728,N/A,N/A,N/A,N/A,N/A,N/A,Kunosu_,2515
401,0,771551126298558465,0,424,243,1078,4744231422,N/A,N/A,N/A,N/A,N/A,N/A,DemonCake2772,91
402,0,771551112197386241,0,8812,712,630,3300618193,N/A,N/A,N/A,N/A,N/A,N/A,39MikuliGG3S,18558
403,0,771551110389600256,0,12230,4743,3135,1139593910,N/A,N/A,N/A,10228272,YouTube,N/A,WILLYPROBLEM,29259
404,0,771551097240494081,61,0,150,4021,757959889943658496,N/A,N/A,N/A,763847672461754368,KierenRoberts20,N/A,nathanvaldi931,6232
405,0,771551090261184513,145,61771,1268,1078,400815538,N/A,N/A,N/A,333943997,F_sudachi,N/A,2loveR1228,141670
406,0,771551086511435776,0,144,130,125,4127616200,N/A,N/A,N/A,712696635134849024,ForeverAsteria,N/A,FieryIsEz,765
407,0,771551071420321793,0,0,21,40,767716603240775680,N/A,N/A,N/A,N/A,N/A,N/A,Caozfu_Haopno,20969
408,0,771551063212077058,0,5847,1427,1330,3162524534,N/A,N/A,N/A,N/A,N/A,N/A,Kurohaneko1115,16530
409,0,771551062956269569,1,19706,2030,3277,1912502264,N/A,N/A,N/A,10228272,YouTube,N/A,a11013cpbackup1,34426
410,0,771551061383401474,19,25187,1387,1339,3245173262,N/A,N/A,N/A,2351822755,UreUr,N/A,HimajinTwideath,12116
411,0,771551031830294528,0,0,437,0,3843895708,N/A,N/A,N/A,N/A,N/A,N/A,Laelta__Seohho,498184
412,0,771551024918048769,0,0,32,6,764403257754128384,N/A,N/A,N/A,N/A,N/A,N/A,Heeygu_Liuwbe,33246
413,0,771551013077594114,0,1,670,10,3764281217,N/A,N/A,N/A,N/A,N/A,N/A,Huudxi__Xaohno,498280
414,0,771550972208295936,0,17,10,52,3150223122,N/A,N/A,N/A,10228272,YouTube,N/A,jhazconde,41
415,0,771550968735334401,0,3,193,353,2808718736,N/A,N/A,N/A,N/A,N/A,N/A,sabuaka_wara,18023
416,0,771550952939597824,0,4266,83,212,3314140870,N/A,N/A,N/A,10228272,YouTube,N/A,LUCHI_MANTOVANI,799
417,0,771550946446807040,0,2040,5064,879,1881510216,N/A,N/A,N/A,10228272,YouTube,N/A,alencarlucianna,28386
418,0,771550940478386179,354,13696,412,45,3129749849,N/A,N/A,N/A,418362046,LeafyIsHere,N/A,HazelLBBH,5332
419,1,771550933100539904,0,94,232,51,4638887907,N/A,N/A,N/A,10228272,YouTube,N/A,JustPingAbuse,235
420,0,771550915488731136,0,1,10,28,749716369298583552,N/A,N/A,N/A,10228272,YouTube,N/A,vinigamerpro,106
421,0,771550903849488385,0,1060,208,25,4540262112,N/A,N/A,N/A,N/A,N/A,N/A,Scarl_t,1699
422,0,771550892906602496,0,577,195,156,2422140650,N/A,N/A,N/A,N/A,N/A,N/A,OZnet7,9633
423,0,771550845133479937,0,1305,23,16,4571858603,N/A,N/A,N/A,10228272,YouTube,N/A,DasPampigeEi,549
424,0,771550844760109057,182,239,13,159,4613519435,N/A,N/A,N/A,3004781079,UnTalJunxy,N/A,Cristian100982,571
425,0,771550843677974528,0,0,13,48,769628811755417600,N/A,N/A,N/A,N/A,N/A,N/A,Nuanme_Bioyja,7948
426,0,771550840817537027,0,0,49,0,754636721912938496,N/A,N/A,N/A,N/A,N/A,N/A,Nealfo_Peuyjo,67479
427,0,771550827987161088,0,5033,67,191,727231431085297664,N/A,N/A,N/A,10228272,YouTube,N/A,killune_JM,3040
428,0,771550824665198592,0,0,0,2,762020352239267840,N/A,N/A,N/A,10228272,YouTube,N/A,RajanahRohan,97
429,0,771550812468224005,0,113,209,474,1644813764,N/A,N/A,N/A,N/A,N/A,N/A,Shoogi9250,19226
430,0,771550811813838848,0,1928,77,233,3303479428,N/A,N/A,N/A,10228272,YouTube,N/A,IamDerpLink26,3369
431,0,771550799944044552,0,10,6015,65,288771110,N/A,N/A,N/A,N/A,N/A,N/A,mcserverlist,29328
432,0,771550797754568704,0,0,68,158,3346095845,N/A,N/A,N/A,N/A,N/A,N/A,MinecraftRating,11399
433,0,771550781312946178,0,0,59,49,760826162138447872,N/A,N/A,N/A,N/A,N/A,N/A,Liowra_Xaomya,44684
434,0,771550750132412416,0,0,367,1,1678706473,N/A,N/A,N/A,N/A,N/A,N/A,appsranking10,492518
435,0,771550726094860288,0,455,3549,2812,779280157,N/A,N/A,N/A,N/A,N/A,N/A,GoVotable,1700
436,0,771550725780353024,0,0,18,0,4566311532,N/A,N/A,N/A,N/A,N/A,N/A,karaage_server,4397
437,0,771550716875804673,0,17798,2140,608,857437538,N/A,N/A,N/A,10228272,YouTube,N/A,MyLifeAfonso,23769
438,0,771550704561328129,2,1,116,293,721665102936731649,N/A,N/A,N/A,469813147,niconico_craft,N/A,LexusRT,15273
439,0,771550703877623808,2,1,116,293,721665102936731649,N/A,N/A,N/A,469813147,niconico_craft,N/A,LexusRT,15273
440,0,771550703026176001,2,1,116,293,721665102936731649,N/A,N/A,N/A,469813147,niconico_craft,N/A,LexusRT,15273
441,0,771550701138739200,2,1,116,293,721665102936731649,N/A,N/A,N/A,2219612450,minecraft_commu,N/A,LexusRT,15273
442,0,771550683392684035,2,1522,63,55,3305491398,N/A,N/A,N/A,2338485298,Gunsickk,N/A,GarczynskiRiley,344
443,0,771550667018166272,0,616,63,192,3385149196,N/A,N/A,N/A,10228272,YouTube,N/A,Mulecote_Gamer,3914
444,0,771550661628399616,2,10189,256,357,3306319171,N/A,N/A,N/A,2338485298,Gunsickk,N/A,ThatOtherPickle,3545
445,0,771550641093083137,0,10029,328,0,4242292276,N/A,N/A,N/A,10228272,YouTube,N/A,McrlMarcos,3260
446,1,771550635581857792,2,3433,499,918,2338485298,N/A,N/A,N/A,N/A,N/A,N/A,Gunsickk,4915
447,0,771550618225827841,5,1415,35,62,3401586279,N/A,N/A,N/A,144250313,GabeHelmy,N/A,CupcakeCarrotYT,664
448,0,771550611087032323,0,616,63,192,3385149196,N/A,N/A,N/A,10228272,YouTube,N/A,Mulecote_Gamer,3914
449,0,771550606741733376,0,421,144,375,2347767131,N/A,N/A,N/A,10228272,YouTube,N/A,ExiledNaded,467
450,0,771550578904150016,0,2,51,54,578086553,N/A,N/A,N/A,10228272,YouTube,N/A,SmartindoIBC,859
451,0,771550549036503040,0,8,85,121,165464943,N/A,N/A,N/A,10228272,YouTube,N/A,valmerlim,3073
452,0,771550544242454534,625,636,899,2407,3301812084,N/A,N/A,N/A,365815687,CrankThatFrank,N/A,WateAlex,1015
453,0,771550535052734465,0,1198,78,278,3703766837,N/A,N/A,N/A,10228272,YouTube,N/A,caleb_almon,4490
454,0,771550516614615040,0,1074,18,112,731687820457324547,N/A,N/A,N/A,10228272,YouTube,N/A,valeriapambi,478
455,0,771550495311671296,0,487,31,127,977491638,N/A,N/A,N/A,10228272,YouTube,N/A,LandaFerelespia,1390
456,0,771550474679955456,0,0,2335,1432,2624478804,N/A,N/A,N/A,N/A,N/A,N/A,sweetcurpostper,31102
457,0,771550461459439616,0,783,65,101,2942079419,N/A,N/A,N/A,10228272,YouTube,N/A,MAXDanielle_,3016
458,0,771550434779541504,0,5,14,80,739349582119866368,N/A,N/A,N/A,N/A,N/A,N/A,joake2611,33
459,0,771550427573653504,0,759,682,1882,585951952,N/A,N/A,N/A,N/A,N/A,N/A,RicciRpb,2602
460,0,771550426432811008,0,3494,188,66,434103168,N/A,N/A,N/A,10228272,YouTube,N/A,Dmk_974,12772
